caldt,year,month,day,ym,date,index,ri
19990524,1999,5,24,1999.417,14388,8947.448,-1.799779
19990525,1999,5,25,1999.417,14389,8796.707,-1.68474
19990526,1999,5,26,1999.417,14390,8935.756,1.580693
19990527,1999,5,27,1999.417,14391,8780.71,-1.735114
19990528,1999,5,28,1999.417,14392,8917.322,1.55582
19990601,1999,6,1,1999.5,14396,8858.711,-0.6572712
19990602,1999,6,2,1999.5,14397,8872.938,0.1605974
19990603,1999,6,3,1999.5,14398,8902.089,0.3285402
19990604,1999,6,4,1999.5,14399,9098.084,2.201679
19990607,1999,6,7,1999.5,14402,9145.071,0.5164521
19990608,1999,6,8,1999.5,14403,9028.448,-1.275253
19990609,1999,6,9,1999.5,14404,9036.519,0.0893911
19990610,1999,6,10,1999.5,14405,8926.21,-1.220699
19990611,1999,6,11,1999.5,14406,8863.264,-0.7051833
19990614,1999,6,14,1999.5,14409,8865.745,0.0280017
19990615,1999,6,15,1999.5,14410,8915.488,0.5610665
19990616,1999,6,16,1999.5,14411,9117.698,2.268075
19990617,1999,6,17,1999.5,14412,9186.305,0.7524557
19990618,1999,6,18,1999.5,14413,9207.676,0.2326396
19990621,1999,6,21,1999.5,14416,9248.233,0.4404783
19990622,1999,6,22,1999.5,14417,9162.14,-0.9309208
19990623,1999,6,23,1999.5,14418,9139.968,-0.2419932
19990624,1999,6,24,1999.5,14419,9020.27,-1.30961
19990625,1999,6,25,1999.5,14420,9019.525,-0.0082481
19990628,1999,6,28,1999.5,14423,9129.608,1.220492
19990629,1999,6,29,1999.5,14424,9267.382,1.509082
19990630,1999,6,30,1999.5,14425,9407.905,1.516322
19990701,1999,7,1,1999.583,14426,9475.299,0.7163463
19990702,1999,7,2,1999.583,14427,9545.879,0.7448889
19990706,1999,7,6,1999.583,14431,9525.335,-0.2152092
19990707,1999,7,7,1999.583,14432,9574.606,0.5172627
19990708,1999,7,8,1999.583,14433,9569.53,-0.0530157
19990709,1999,7,9,1999.583,14434,9627.463,0.6053866
19990712,1999,7,12,1999.583,14437,9602.598,-0.2582692
19990713,1999,7,13,1999.583,14438,9562.79,-0.4145481
19990714,1999,7,14,1999.583,14439,9595.413,0.3411415
19990715,1999,7,15,1999.583,14440,9673.514,0.8139325
19990716,1999,7,16,1999.583,14441,9737.281,0.6592024
19990719,1999,7,19,1999.583,14444,9663.98,-0.7527801
19990720,1999,7,20,1999.583,14445,9449.305,-2.221397
19990721,1999,7,21,1999.583,14446,9466.021,0.1769045
19990722,1999,7,22,1999.583,14447,9340.55,-1.325481
19990723,1999,7,23,1999.583,14448,9312.584,-0.2993974
19990726,1999,7,26,1999.583,14451,9247.997,-0.693544
19990727,1999,7,27,1999.583,14452,9357.078,1.179513
19990728,1999,7,28,1999.583,14453,9373.67,0.1773136
19990729,1999,7,29,1999.583,14454,9207.603,-1.771635
19990730,1999,7,30,1999.583,14455,9121.518,-0.9349287
19990802,1999,8,2,1999.667,14458,9117.119,-0.0482223
19990803,1999,8,3,1999.667,14459,9075.601,-0.4553871
19990804,1999,8,4,1999.667,14460,8958.972,-1.285077
19990805,1999,8,5,1999.667,14461,9016.571,0.6429262
19990806,1999,8,6,1999.667,14462,8923.291,-1.034538
19990809,1999,8,9,1999.667,14465,8902.277,-0.2354908
19990810,1999,8,10,1999.667,14466,8793.288,-1.224281
19990811,1999,8,11,1999.667,14467,8934.561,1.606591
19990812,1999,8,12,1999.667,14468,8907.104,-0.3073103
19990813,1999,8,13,1999.667,14469,9112,2.300374
19990816,1999,8,16,1999.667,14472,9138.424,0.2899943
19990817,1999,8,17,1999.667,14473,9232.248,1.026701
19990818,1999,8,18,1999.667,14474,9154.685,-0.8401357
19990819,1999,8,19,1999.667,14475,9090.173,-0.7046842
19990820,1999,8,20,1999.667,14476,9176.744,0.9523575
19990823,1999,8,23,1999.667,14479,9346.102,1.845502
19990824,1999,8,24,1999.667,14480,9369.221,0.2473715
19990825,1999,8,25,1999.667,14481,9497.932,1.373764
19990826,1999,8,26,1999.667,14482,9362.851,-1.422211
19990827,1999,8,27,1999.667,14483,9270.438,-0.9870225
19990830,1999,8,30,1999.667,14486,9101.598,-1.821272
19990831,1999,8,31,1999.667,14487,9075.2,-0.2900268
19990901,1999,9,1,1999.75,14488,9148.617,0.808987
19990902,1999,9,2,1999.75,14489,9066.819,-0.8940971
19990903,1999,9,3,1999.75,14490,9332.484,2.930085
19990907,1999,9,7,1999.75,14494,9286.985,-0.4875386
19990908,1999,9,8,1999.75,14495,9241.567,-0.48905
19990909,1999,9,9,1999.75,14496,9262.497,0.2264779
19990910,1999,9,10,1999.75,14497,9293.161,0.3310536
19990913,1999,9,13,1999.75,14500,9241.392,-0.5570748
19990914,1999,9,14,1999.75,14501,9188.051,-0.5771937
19990915,1999,9,15,1999.75,14502,9064.311,-1.346757
19990916,1999,9,16,1999.75,14503,9067.621,0.0365256
19990917,1999,9,17,1999.75,14504,9182.203,1.26364
19990920,1999,9,20,1999.75,14507,9185.998,0.0413299
19990921,1999,9,21,1999.75,14508,8999.899,-2.025896
19990922,1999,9,22,1999.75,14509,9015.263,0.170708
19990923,1999,9,23,1999.75,14510,8806.732,-2.313081
19990924,1999,9,24,1999.75,14511,8789.546,-0.1951514
19990927,1999,9,27,1999.75,14514,8827.772,0.4349061
19990928,1999,9,28,1999.75,14515,8822.311,-0.0618721
19990929,1999,9,29,1999.75,14516,8727.078,-1.079445
19990930,1999,9,30,1999.75,14517,8822.914,1.098146
19991001,1999,10,1,1999.833,14518,8821.324,-0.018017
19991004,1999,10,4,1999.833,14521,8976.481,1.758893
19991005,1999,10,5,1999.833,14522,8955.638,-0.2321996
19991006,1999,10,6,1999.833,14523,9120.781,1.844021
19991007,1999,10,7,1999.833,14524,9068.115,-0.5774339
19991008,1999,10,8,1999.833,14525,9195.201,1.401461
19991011,1999,10,11,1999.833,14528,9190.874,-0.0470623
19991012,1999,10,12,1999.833,14529,9034.944,-1.696576
19991013,1999,10,13,1999.833,14530,8841.776,-2.138014
19991014,1999,10,14,1999.833,14531,8827.871,-0.1572652
19991015,1999,10,15,1999.833,14532,8581.422,-2.791716
19991018,1999,10,18,1999.833,14535,8628.745,0.5514644
19991019,1999,10,19,1999.833,14536,8687.944,0.6860642
19991020,1999,10,20,1999.833,14537,8862.108,2.004667
19991021,1999,10,21,1999.833,14538,8841.353,-0.2342048
19991022,1999,10,22,1999.833,14539,8963.435,1.380807
19991025,1999,10,25,1999.833,14542,8911.641,-0.5778389
19991026,1999,10,26,1999.833,14543,8822.61,-0.9990295
19991027,1999,10,27,1999.833,14544,8923.024,1.138142
19991028,1999,10,28,1999.833,14545,9242.417,3.579424
19991029,1999,10,29,1999.833,14546,9389.842,1.595085
19991101,1999,11,1,1999.917,14549,9329.071,-0.6471898
19991102,1999,11,2,1999.917,14550,9283.452,-0.4890037
19991103,1999,11,3,1999.917,14551,9335.469,0.5603157
19991104,1999,11,4,1999.917,14552,9392.386,0.6096824
19991105,1999,11,5,1999.917,14553,9452.597,0.641057
19991108,1999,11,8,1999.917,14556,9493.544,0.4331869
19991109,1999,11,9,1999.917,14557,9414.011,-0.8377627
19991110,1999,11,10,1999.917,14558,9466.873,0.5615279
19991111,1999,11,11,1999.917,14559,9525.064,0.6146852
19991112,1999,11,12,1999.917,14560,9622.451,1.022429
19991115,1999,11,15,1999.917,14563,9613.399,-0.0940716
19991116,1999,11,16,1999.917,14564,9791.828,1.856038
19991117,1999,11,17,1999.917,14565,9725.818,-0.6741343
19991118,1999,11,18,1999.917,14566,9824.493,1.014563
19991119,1999,11,19,1999.917,14567,9813.472,-0.1121861
19991122,1999,11,22,1999.917,14570,9803.696,-0.0996104
19991123,1999,11,23,1999.917,14571,9690.715,-1.152433
19991124,1999,11,24,1999.917,14572,9775.132,0.8711118
19991126,1999,11,26,1999.917,14574,9776.322,0.012183
19991129,1999,11,29,1999.917,14577,9715.386,-0.6233054
19991130,1999,11,30,1999.917,14578,9587.665,-1.314624
19991201,1999,12,1,2000,14579,9644.813,0.5960671
19991202,1999,12,2,2000,14580,9730.258,0.8859126
19991203,1999,12,3,2000,14581,9891.907,1.661305
19991206,1999,12,6,2000,14584,9827.555,-0.6505548
19991207,1999,12,7,2000,14585,9729.371,-0.9990636
19991208,1999,12,8,2000,14586,9699.457,-0.3074626
19991209,1999,12,9,2000,14587,9721.958,0.2319845
19991210,1999,12,10,2000,14588,9784.578,0.6441111
19991213,1999,12,13,2000,14591,9780.955,-0.037029
19991214,1999,12,14,2000,14592,9691.745,-0.9120774
19991215,1999,12,15,2000,14593,9771.257,0.8204046
19991216,1999,12,16,2000,14594,9803.879,0.333859
19991217,1999,12,17,2000,14595,9823.087,0.1959235
19991220,1999,12,20,2000,14598,9795.241,-0.2834671
19991221,1999,12,21,2000,14599,9902.586,1.095884
19991222,1999,12,22,2000,14600,9925.724,0.2336507
19991223,1999,12,23,2000,14601,10080.72,1.561566
19991227,1999,12,27,2000,14605,10075.21,-0.0546306
19991228,1999,12,28,2000,14606,10077.12,0.0188957
19991229,1999,12,29,2000,14607,10115.47,0.3806244
19991230,1999,12,30,2000,14608,10126.93,0.113296
19991231,1999,12,31,2000,14609,10160.7,0.3334574
20000103,2000,1,3,2000.083,14612,10064.73,-0.9445068
20000104,2000,1,4,2000.083,14613,9676.735,-3.855025
20000105,2000,1,5,2000.083,14614,9684.219,0.0773361
20000106,2000,1,6,2000.083,14615,9656.686,-0.2843149
20000107,2000,1,7,2000.083,14616,9967.441,3.218036
20000110,2000,1,10,2000.083,14619,10081.6,1.14535
20000111,2000,1,11,2000.083,14620,9943.028,-1.374533
20000112,2000,1,12,2000.083,14621,9900.044,-0.4323027
20000113,2000,1,13,2000.083,14622,10028.01,1.292552
20000114,2000,1,14,2000.083,14623,10135.51,1.072026
20000118,2000,1,18,2000.083,14627,10070.46,-0.6418093
20000119,2000,1,19,2000.083,14628,10086,0.1543083
20000120,2000,1,20,2000.083,14629,9998.504,-0.8674921
20000121,2000,1,21,2000.083,14630,9969.763,-0.2874569
20000124,2000,1,24,2000.083,14633,9697.458,-2.731303
20000125,2000,1,25,2000.083,14634,9761.209,0.6573999
20000126,2000,1,26,2000.083,14635,9712.03,-0.5038202
20000127,2000,1,27,2000.083,14636,9675.816,-0.3728759
20000128,2000,1,28,2000.083,14637,9416.126,-2.683914
20000131,2000,1,31,2000.083,14640,9649.683,2.480388
20000201,2000,2,1,2000.167,14641,9757.328,1.115537
20000202,2000,2,2,2000.167,14642,9751.724,-0.0574358
20000203,2000,2,3,2000.167,14643,9869.177,1.204435
20000204,2000,2,4,2000.167,14644,9863.748,-0.0550061
20000207,2000,2,7,2000.167,14647,9869.162,0.054889
20000208,2000,2,8,2000.167,14648,9982.19,1.145264
20000209,2000,2,9,2000.167,14649,9778.661,-2.038929
20000210,2000,2,10,2000.167,14650,9814.928,0.3708712
20000211,2000,2,11,2000.167,14651,9611.319,-2.074474
20000214,2000,2,14,2000.167,14654,9628.729,0.1811467
20000215,2000,2,15,2000.167,14655,9718.74,0.9348162
20000216,2000,2,16,2000.167,14656,9617.908,-1.037503
20000217,2000,2,17,2000.167,14657,9613.528,-0.0455353
20000218,2000,2,18,2000.167,14658,9323.366,-3.018266
20000222,2000,2,22,2000.167,14662,9363.56,0.4310985
20000223,2000,2,23,2000.167,14663,9436.643,0.7805096
20000224,2000,2,24,2000.167,14664,9382.623,-0.5724475
20000225,2000,2,25,2000.167,14665,9244.889,-1.467976
20000228,2000,2,28,2000.167,14668,9343.359,1.065141
20000229,2000,2,29,2000.167,14669,9479.325,1.455216
20000301,2000,3,1,2000.25,14670,9569.258,0.9487258
20000302,2000,3,2,2000.25,14671,9581.087,0.1236133
20000303,2000,3,3,2000.25,14672,9779.931,2.075378
20000306,2000,3,6,2000.25,14675,9656.651,-1.260534
20000307,2000,3,7,2000.25,14676,9399.665,-2.661236
20000308,2000,3,8,2000.25,14677,9480.024,0.8549153
20000309,2000,3,9,2000.25,14678,9718.468,2.515219
20000310,2000,3,10,2000.25,14679,9677.31,-0.4235099
20000313,2000,3,13,2000.25,14682,9601.58,-0.7825441
20000314,2000,3,14,2000.25,14683,9427.848,-1.809414
20000315,2000,3,15,2000.25,14684,9656.643,2.426796
20000316,2000,3,16,2000.25,14685,10113.14,4.727335
20000317,2000,3,17,2000.25,14686,10164.87,0.5114969
20000320,2000,3,20,2000.25,14689,10111,-0.530035
20000321,2000,3,21,2000.25,14690,10361.97,2.482149
20000322,2000,3,22,2000.25,14691,10415.95,0.5209411
20000323,2000,3,23,2000.25,14692,10606.29,1.827426
20000324,2000,3,24,2000.25,14693,10609.11,0.0265514
20000327,2000,3,27,2000.25,14696,10584.71,-0.2299695
20000328,2000,3,28,2000.25,14697,10468.72,-1.09576
20000329,2000,3,29,2000.25,14698,10480.97,0.1169311
20000330,2000,3,30,2000.25,14699,10337.7,-1.366885
20000331,2000,3,31,2000.25,14700,10421.09,0.8066317
20000403,2000,4,3,2000.333,14703,10448.56,0.263633
20000404,2000,4,4,2000.333,14704,10381.4,-0.6428062
20000405,2000,4,5,2000.333,14705,10330.89,-0.4865623
20000406,2000,4,6,2000.333,14706,10422.48,0.8866279
20000407,2000,4,7,2000.333,14707,10529.32,1.025064
20000410,2000,4,10,2000.333,14710,10444.73,-0.8033973
20000411,2000,4,11,2000.333,14711,10413.34,-0.3005029
20000412,2000,4,12,2000.333,14712,10185.55,-2.18746
20000413,2000,4,13,2000.333,14713,10009.36,-1.729808
20000414,2000,4,14,2000.333,14714,9411.876,-5.96929
20000417,2000,4,17,2000.333,14717,9720.353,3.277521
20000418,2000,4,18,2000.333,14718,10003.41,2.912048
20000419,2000,4,19,2000.333,14719,9907.308,-0.9607357
20000420,2000,4,20,2000.333,14720,9949.441,0.4252789
20000424,2000,4,24,2000.333,14724,9923.317,-0.2625645
20000425,2000,4,25,2000.333,14725,10266.85,3.46187
20000426,2000,4,26,2000.333,14726,10142.4,-1.212188
20000427,2000,4,27,2000.333,14727,10173,0.3016901
20000428,2000,4,28,2000.333,14728,10088.17,-0.8338155
20000501,2000,5,1,2000.417,14731,10198.29,1.091619
20000502,2000,5,2,2000.417,14732,10041.58,-1.536646
20000503,2000,5,3,2000.417,14733,9830.653,-2.100564
20000504,2000,5,4,2000.417,14734,9788.051,-0.4333614
20000505,2000,5,5,2000.417,14735,9943,1.583041
20000508,2000,5,8,2000.417,14738,9885.427,-0.5790367
20000509,2000,5,9,2000.417,14739,9799.935,-0.864829
20000510,2000,5,10,2000.417,14740,9591.572,-2.12616
20000511,2000,5,11,2000.417,14741,9780.147,1.966047
20000512,2000,5,12,2000.417,14742,9861.271,0.8294691
20000515,2000,5,15,2000.417,14745,10078.15,2.199278
20000516,2000,5,16,2000.417,14746,10179.62,1.006811
20000517,2000,5,17,2000.417,14747,10054.85,-1.225638
20000518,2000,5,18,2000.417,14748,9979.206,-0.7523097
20000519,2000,5,19,2000.417,14749,9759.314,-2.2035
20000522,2000,5,22,2000.417,14752,9717.91,-0.4242499
20000523,2000,5,23,2000.417,14753,9522.733,-2.008425
20000524,2000,5,24,2000.417,14754,9712.017,1.987703
20000525,2000,5,25,2000.417,14755,9582.295,-1.335678
20000526,2000,5,26,2000.417,14756,9564.332,-0.18746
20000530,2000,5,30,2000.417,14760,9874.485,3.242811
20000531,2000,5,31,2000.417,14761,9859.567,-0.151074
20000601,2000,6,1,2000.5,14762,10061.39,2.047002
20000602,2000,6,2,2000.5,14763,10258.98,1.963827
20000605,2000,6,5,2000.5,14766,10190.52,-0.6672921
20000606,2000,6,6,2000.5,14767,10118.24,-0.7093085
20000607,2000,6,7,2000.5,14768,10223.36,1.038901
20000608,2000,6,8,2000.5,14769,10150.51,-0.7125372
20000609,2000,6,9,2000.5,14770,10117.89,-0.3214163
20000612,2000,6,12,2000.5,14773,10040.1,-0.7687787
20000613,2000,6,13,2000.5,14774,10206.59,1.658218
20000614,2000,6,14,2000.5,14775,10215.6,0.0882913
20000615,2000,6,15,2000.5,14776,10275.71,0.5883423
20000616,2000,6,16,2000.5,14777,10177.83,-0.9524766
20000619,2000,6,19,2000.5,14780,10331.6,1.510825
20000620,2000,6,20,2000.5,14781,10262.05,-0.6731623
20000621,2000,6,21,2000.5,14782,10282.14,0.1957356
20000622,2000,6,22,2000.5,14783,10094.49,-1.825048
20000623,2000,6,23,2000.5,14784,10018.33,-0.7543759
20000626,2000,6,26,2000.5,14787,10116.67,0.9815635
20000627,2000,6,27,2000.5,14788,10080.81,-0.3545068
20000628,2000,6,28,2000.5,14789,10116.04,0.3494756
20000629,2000,6,29,2000.5,14790,10027.63,-0.8738818
20000630,2000,6,30,2000.5,14791,10111.17,0.8331116
20000703,2000,7,3,2000.583,14794,10212.45,1.001636
20000705,2000,7,5,2000.583,14796,10044.75,-1.642164
20000706,2000,7,6,2000.583,14797,10125.78,0.8066967
20000707,2000,7,7,2000.583,14798,10283.6,1.558596
20000710,2000,7,10,2000.583,14801,10257.3,-0.2557151
20000711,2000,7,11,2000.583,14802,10294.29,0.3606115
20000712,2000,7,12,2000.583,14803,10385.44,0.8854343
20000713,2000,7,13,2000.583,14804,10408.67,0.2236427
20000714,2000,7,14,2000.583,14805,10514.36,1.015398
20000717,2000,7,17,2000.583,14808,10519.26,0.0466612
20000718,2000,7,18,2000.583,14809,10403.43,-1.101151
20000719,2000,7,19,2000.583,14810,10321.09,-0.7914917
20000720,2000,7,20,2000.583,14811,10422.81,0.9855593
20000721,2000,7,21,2000.583,14812,10309.31,-1.088933
20000724,2000,7,24,2000.583,14815,10193.88,-1.119675
20000725,2000,7,25,2000.583,14816,10276.37,0.809234
20000726,2000,7,26,2000.583,14817,10123.53,-1.48736
20000727,2000,7,27,2000.583,14818,10102.41,-0.2085716
20000728,2000,7,28,2000.583,14819,9893.641,-2.066535
20000731,2000,7,31,2000.583,14822,9974.772,0.8200414
20000801,2000,8,1,2000.667,14823,10020.49,0.4582906
20000802,2000,8,2,2000.667,14824,10024.68,0.0418367
20000803,2000,8,3,2000.667,14825,10126.02,1.010876
20000804,2000,8,4,2000.667,14826,10201.32,0.7436276
20000807,2000,8,7,2000.667,14829,10317.27,1.136693
20000808,2000,8,8,2000.667,14830,10350.02,0.3173544
20000809,2000,8,9,2000.667,14831,10287.85,-0.6006541
20000810,2000,8,10,2000.667,14832,10195.22,-0.9003821
20000811,2000,8,11,2000.667,14833,10278.95,0.8212454
20000814,2000,8,14,2000.667,14836,10418.4,1.356669
20000815,2000,8,15,2000.667,14837,10365.96,-0.5033513
20000816,2000,8,16,2000.667,14838,10334.24,-0.3059238
20000817,2000,8,17,2000.667,14839,10448.06,1.101333
20000818,2000,8,18,2000.667,14840,10417.44,-0.2930373
20000821,2000,8,21,2000.667,14843,10470.23,0.5067256
20000822,2000,8,22,2000.667,14844,10464.12,-0.0583196
20000823,2000,8,23,2000.667,14845,10520.02,0.5341847
20000824,2000,8,24,2000.667,14846,10537.35,0.1646983
20000825,2000,8,25,2000.667,14847,10521.05,-0.1546016
20000828,2000,8,28,2000.667,14850,10578.87,0.549524
20000829,2000,8,29,2000.667,14851,10552.18,-0.2522971
20000830,2000,8,30,2000.667,14852,10504.47,-0.4521108
20000831,2000,8,31,2000.667,14853,10610.05,1.00507
20000901,2000,9,1,2000.75,14854,10633.26,0.2187925
20000905,2000,9,5,2000.75,14858,10537.96,-0.89624
20000906,2000,9,6,2000.75,14859,10430.85,-1.016461
20000907,2000,9,7,2000.75,14860,10504.3,0.7041988
20000908,2000,9,8,2000.75,14861,10448.86,-0.5278251
20000911,2000,9,11,2000.75,14864,10411.72,-0.3554107
20000912,2000,9,12,2000.75,14865,10361.53,-0.4820996
20000913,2000,9,13,2000.75,14866,10386.34,0.2395047
20000914,2000,9,14,2000.75,14867,10358.1,-0.2719462
20000915,2000,9,15,2000.75,14868,10250.93,-1.034589
20000918,2000,9,18,2000.75,14871,10104.85,-1.425082
20000919,2000,9,19,2000.75,14872,10211.4,1.054407
20000920,2000,9,20,2000.75,14873,10151.23,-0.5891584
20000921,2000,9,21,2000.75,14874,10125.39,-0.2546082
20000922,2000,9,22,2000.75,14875,10133.63,0.081401
20000925,2000,9,25,2000.75,14878,10065.14,-0.6758581
20000926,2000,9,26,2000.75,14879,9981.989,-0.8261439
20000927,2000,9,27,2000.75,14880,9976.743,-0.0525562
20000928,2000,9,28,2000.75,14881,10195.57,2.193363
20000929,2000,9,29,2000.75,14882,10048.48,-1.442709
20001002,2000,10,2,2000.833,14885,10049.21,0.00729
20001003,2000,10,3,2000.833,14886,9975.165,-0.73681
20001004,2000,10,4,2000.833,14887,10028.35,0.5332026
20001005,2000,10,5,2000.833,14888,10051.13,0.2271743
20001006,2000,10,6,2000.833,14889,9858.669,-1.914863
20001009,2000,10,9,2000.833,14892,9803.689,-0.5576791
20001010,2000,10,10,2000.833,14893,9690.051,-1.159144
20001011,2000,10,11,2000.833,14894,9540.508,-1.54326
20001012,2000,10,12,2000.833,14895,9286.321,-2.664291
20001013,2000,10,13,2000.833,14896,9608.79,3.472508
20001016,2000,10,16,2000.833,14899,9612.884,0.0425999
20001017,2000,10,17,2000.833,14900,9439.692,-1.801656
20001018,2000,10,18,2000.833,14901,9385.584,-0.5732003
20001019,2000,10,19,2000.833,14902,9716.552,3.526346
20001020,2000,10,20,2000.833,14903,9772.519,0.5759987
20001023,2000,10,23,2000.833,14906,9763.038,-0.0970077
20001024,2000,10,24,2000.833,14907,9780.693,0.1808331
20001025,2000,10,25,2000.833,14908,9548.153,-2.377546
20001026,2000,10,26,2000.833,14909,9545.703,-0.0256588
20001027,2000,10,27,2000.833,14910,9653.203,1.126164
20001030,2000,10,30,2000.833,14913,9788.84,1.405094
20001031,2000,10,31,2000.833,14914,10006.67,2.225315
20001101,2000,11,1,2000.917,14915,9946.825,-0.5980746
20001102,2000,11,2,2000.917,14916,10001.95,0.5542005
20001103,2000,11,3,2000.917,14917,9990.6,-0.1134878
20001106,2000,11,6,2000.917,14920,10029.2,0.3864108
20001107,2000,11,7,2000.917,14921,10029.56,0.00351
20001108,2000,11,8,2000.917,14922,9868.804,-1.602784
20001109,2000,11,9,2000.917,14923,9806.308,-0.6332702
20001110,2000,11,10,2000.917,14924,9561.239,-2.499094
20001113,2000,11,13,2000.917,14927,9459.178,-1.067453
20001114,2000,11,14,2000.917,14928,9685.619,2.393876
20001115,2000,11,15,2000.917,14929,9733.438,0.4937103
20001116,2000,11,16,2000.917,14930,9609.439,-1.273952
20001117,2000,11,17,2000.917,14931,9576.832,-0.3393278
20001120,2000,11,20,2000.917,14934,9402.058,-1.824967
20001121,2000,11,21,2000.917,14935,9435.57,0.3564451
20001122,2000,11,22,2000.917,14936,9257.708,-1.885016
20001124,2000,11,24,2000.917,14938,9399.886,1.535776
20001127,2000,11,27,2000.917,14941,9447.919,0.510996
20001128,2000,11,28,2000.917,14942,9355.249,-0.980848
20001129,2000,11,29,2000.917,14943,9399.885,0.4771223
20001130,2000,11,30,2000.917,14944,9208.709,-2.033813
20001201,2000,12,1,2001,14945,9210.964,0.0244899
20001204,2000,12,4,2001,14948,9278.583,0.7341147
20001205,2000,12,5,2001,14949,9647.494,3.975945
20001206,2000,12,6,2001,14950,9472.551,-1.813358
20001207,2000,12,7,2001,14951,9416.513,-0.5915813
20001208,2000,12,8,2001,14952,9604.296,1.994195
20001211,2000,12,11,2001,14955,9678.046,0.7678892
20001212,2000,12,12,2001,14956,9611.331,-0.6893442
20001213,2000,12,13,2001,14957,9531.588,-0.8296836
20001214,2000,12,14,2001,14958,9399.992,-1.380632
20001215,2000,12,15,2001,14959,9195.053,-2.18021
20001218,2000,12,18,2001,14962,9270.972,0.8256518
20001219,2000,12,19,2001,14963,9147.112,-1.335992
20001220,2000,12,20,2001,14964,8860.365,-3.134841
20001221,2000,12,21,2001,14965,8931.007,0.7972773
20001222,2000,12,22,2001,14966,9150.635,2.459161
20001226,2000,12,26,2001,14970,9214.466,0.6975608
20001227,2000,12,27,2001,14971,9313.605,1.075912
20001228,2000,12,28,2001,14972,9350.927,0.4007229
20001229,2000,12,29,2001,14973,9253.338,-1.043628
20010102,2001,1,2,2001.083,14977,8988.646,-2.860508
20010103,2001,1,3,2001.083,14978,9443.056,5.055381
20010104,2001,1,4,2001.083,14979,9341.508,-1.075375
20010105,2001,1,5,2001.083,14980,9093.152,-2.658621
20010108,2001,1,8,2001.083,14983,9077.417,-0.1730492
20010109,2001,1,9,2001.083,14984,9116.426,0.4297302
20010110,2001,1,10,2001.083,14985,9203.096,0.9507024
20010111,2001,1,11,2001.083,14986,9296.559,1.015564
20010112,2001,1,12,2001.083,14987,9237.016,-0.6404857
20010116,2001,1,16,2001.083,14991,9296.139,0.6400702
20010117,2001,1,17,2001.083,14992,9317.085,0.2253262
20010118,2001,1,18,2001.083,14993,9449.847,1.424923
20010119,2001,1,19,2001.083,14994,9411.55,-0.4052676
20010122,2001,1,22,2001.083,14997,9414.21,0.028266
20010123,2001,1,23,2001.083,14998,9538.313,1.318257
20010124,2001,1,24,2001.083,14999,9565.436,0.2843438
20010125,2001,1,25,2001.083,15000,9516.894,-0.5074722
20010126,2001,1,26,2001.083,15001,9499.574,-0.1819903
20010129,2001,1,29,2001.083,15004,9564.784,0.6864532
20010130,2001,1,30,2001.083,15005,9632.808,0.7111827
20010131,2001,1,31,2001.083,15006,9578.496,-0.5638157
20010201,2001,2,1,2001.167,15007,9633.255,0.5716893
20010202,2001,2,2,2001.167,15008,9462.438,-1.7732
20010205,2001,2,5,2001.167,15011,9494.529,0.3391347
20010206,2001,2,6,2001.167,15012,9481.695,-0.1351746
20010207,2001,2,7,2001.167,15013,9401.935,-0.8412098
20010208,2001,2,8,2001.167,15014,9342.546,-0.6316632
20010209,2001,2,9,2001.167,15015,9212.673,-1.390129
20010212,2001,2,12,2001.167,15018,9325.558,1.225323
20010213,2001,2,13,2001.167,15019,9245.765,-0.8556389
20010214,2001,2,14,2001.167,15020,9227.627,-0.1961757
20010215,2001,2,15,2001.167,15021,9304.892,0.8373204
20010216,2001,2,16,2001.167,15022,9127.734,-1.903917
20010220,2001,2,20,2001.167,15026,8968.776,-1.741482
20010221,2001,2,21,2001.167,15027,8801.879,-1.860868
20010222,2001,2,22,2001.167,15028,8785.772,-0.1829833
20010223,2001,2,23,2001.167,15029,8737.037,-0.5547045
20010226,2001,2,26,2001.167,15032,8891.475,1.767618
20010227,2001,2,27,2001.167,15033,8824.918,-0.7485441
20010228,2001,2,28,2001.167,15034,8701.281,-1.400993
20010301,2001,3,1,2001.25,15035,8708.894,0.0874805
20010302,2001,3,2,2001.25,15036,8657.076,-0.5949957
20010305,2001,3,5,2001.25,15039,8710.184,0.6134569
20010306,2001,3,6,2001.25,15040,8799.252,1.022578
20010307,2001,3,7,2001.25,15041,8857.644,0.6635998
20010308,2001,3,8,2001.25,15042,8876.923,0.2176525
20010309,2001,3,9,2001.25,15043,8653.795,-2.513571
20010312,2001,3,12,2001.25,15046,8277.597,-4.347211
20010313,2001,3,13,2001.25,15047,8406.456,1.556725
20010314,2001,3,14,2001.25,15048,8186.828,-2.612619
20010315,2001,3,15,2001.25,15049,8234.256,0.5793248
20010316,2001,3,16,2001.25,15050,8072.049,-1.969897
20010319,2001,3,19,2001.25,15053,8215.763,1.78038
20010320,2001,3,20,2001.25,15054,8015.291,-2.44009
20010321,2001,3,21,2001.25,15055,7872.052,-1.787061
20010322,2001,3,22,2001.25,15056,7842.619,-0.3738931
20010323,2001,3,23,2001.25,15057,8000.243,2.009839
20010326,2001,3,26,2001.25,15060,8089.777,1.119136
20010327,2001,3,27,2001.25,15061,8297.405,2.56655
20010328,2001,3,28,2001.25,15062,8094.852,-2.441167
20010329,2001,3,29,2001.25,15063,8057.251,-0.4644937
